f1_note_count,f2_pitch_mean,f3_pitch_std,f4_pitch_range,f5_unique_pitches,f6_unique_pitch_classes,f7_pitch_class_entropy,f8_most_common_pc_ratio,f9_high_pitch_ratio,f10_low_pitch_ratio,f11_vel_mean,f12_vel_std,f13_vel_range,f14_loud_note_ratio,f15_soft_note_ratio,f16_dur_mean,f17_dur_std,f18_dur_max,f19_ioi_mean,f20_ioi_std,f21_note_density,f22_staccato_ratio,f23_legato_ratio,f24_interval_mean,f25_interval_std,f26_interval_max,f27_unison_ratio,f28_stepwise_ratio,f29_leap_ratio,f30_octave_leap_ratio,f31_pitch_skew,f32_pitch_kurt,f33_dur_skew,f34_ioi_skew,f35_pc_0_ratio,f36_pc_1_ratio,f37_pc_2_ratio,f38_pc_3_ratio,f39_pc_4_ratio,f40_pc_5_ratio,f41_pc_6_ratio,f42_pc_7_ratio,f43_pc_8_ratio,f44_pc_9_ratio,f45_pc_10_ratio,f46_pc_11_ratio,f47_simultaneity_mean,f48_simultaneity_max,f49_single_note_ratio,f50_thick_chord_ratio,f51_offbeat_ratio,f52_minor3rd_ratio,f53_major3rd_ratio,f54_perfect4th_ratio,f55_tritone_ratio,f56_perfect5th_ratio,f57_minor6th_ratio,f58_major6th_ratio,f59_minor7th_ratio,f60_major7th_ratio,filename,composer
1156,61.12716262975778,10.379157444145848,57,45,11,3.107717837478809,0.1929065743944636,0.0865051903114186,0.1124567474048442,101.6704152249135,22.353626696157985,64,0.8088235294117647,0.0,0.7149653979238755,0.5637983659240361,4.0,0.1212121212121212,0.2150310619468591,8.257083877972299,0.0043252595155709,0.1245674740484429,8.97922077922078,9.13342661019933,52,0.0666666666666666,0.0354978354978355,0.6406926406926406,0.0675324675324675,-1.172518025728523,1.4705003066398152,2.724417713667892,1.2673686478201591,0.1929065743944636,0.0207612456747404,0.0960207612456747,0.0,0.1314878892733564,0.139273356401384,0.0276816608996539,0.1539792387543252,0.0216262975778546,0.1193771626297577,0.0138408304498269,0.0830449826989619,4.070422535211268,7,0.0176056338028169,0.6161971830985915,0.4377162629757785,0.0952380952380952,0.1619047619047619,0.1437229437229437,0.0242424242424242,0.0787878787878787,0.0476190476190476,0.1056277056277056,0.0138528138528138,0.0086580086580086,lc4978382.mxl,Robert Schumann
1276,63.00235109717868,8.3307882033993,53,35,10,3.0746535500831254,0.1747648902821316,0.1034482758620689,0.0329153605015673,81.6590909090909,18.631147962717257,64,0.5783699059561128,0.0,0.3105407523510972,0.2002146492534429,2.0,0.0580392156862745,0.1185775836416994,17.24301022959149,0.8847962382445141,0.0023510971786833,7.456470588235294,5.809548200019571,39,0.1215686274509803,0.064313725490196,0.6290196078431373,0.1184313725490196,-0.6447277628390382,0.8184953748649071,4.742170850309415,3.048275931231873,0.1747648902821316,0.0164576802507836,0.1449843260188087,0.0,0.1606583072100313,0.115987460815047,0.0,0.0407523510971786,0.036833855799373,0.1551724137931034,0.0666144200626959,0.0877742946708464,4.41522491349481,9,0.0415224913494809,0.8581314878892734,0.7366771159874608,0.1145098039215686,0.0705882352941176,0.0878431372549019,0.0352941176470588,0.0611764705882353,0.0784313725490196,0.0713725490196078,0.0133333333333333,0.0062745098039215,lc4978387.mxl,Robert Schumann
1304,63.42407975460123,9.469861941765211,55,45,12,3.341893081374785,0.1625766871165644,0.1909509202453987,0.0552147239263803,94.45015337423312,21.537076747393137,82,0.8029141104294478,0.0,0.3431748466257668,0.1645412290413084,1.5,0.0959324635456638,0.1215733454523475,10.431916544667642,0.6947852760736196,0.0,10.188795088257866,8.966020805969842,51,0.0468150422102839,0.1036070606293169,0.6508058326937836,0.0882578664620107,-0.3672159735899379,0.2535743257458551,2.267261587736842,0.4781892995735577,0.0736196319018405,0.0544478527607361,0.1426380368098159,0.0283742331288343,0.1035276073619631,0.1019938650306748,0.062883435582822,0.1096625766871165,0.0161042944785276,0.1625766871165644,0.1219325153374233,0.0222392638036809,2.6027944111776447,6,0.3572854291417165,0.3353293413173652,0.6748466257668712,0.1473522640061396,0.0514198004604758,0.0782808902532617,0.0483499616270145,0.0306983883346124,0.0330007674597083,0.0437452033768227,0.0230237912509593,0.0191864927091327,lc4978390.mxl,Robert Schumann
473,61.293868921775896,11.063353235797354,45,41,12,2.933805359732296,0.3002114164904862,0.1247357293868921,0.1712473572938689,105.7632135306554,14.02711658970625,37,1.0,0.0,0.5930232558139535,0.2428990548219039,1.5,0.1949152542372881,0.2636839587580012,5.141248464690601,0.040169133192389,0.0,12.527542372881356,9.508653724633378,41,0.048728813559322,0.0360169491525423,0.7711864406779662,0.1567796610169491,-0.7205533016673467,-0.4946180230261281,1.9805052914874992,1.4880837848483734,0.0845665961945031,0.0232558139534883,0.1014799154334038,0.1437632135306553,0.0063424947145877,0.1479915433403805,0.0063424947145877,0.0824524312896406,0.0739957716701902,0.0232558139534883,0.3002114164904862,0.0063424947145877,2.515957446808511,7,0.3457446808510638,0.3085106382978723,0.3488372093023256,0.0847457627118644,0.059322033898305,0.0911016949152542,0.0084745762711864,0.0783898305084745,0.0466101694915254,0.0169491525423728,0.0127118644067796,0.0,lc4978393.mxl,Robert Schumann
481,65.20790020790021,9.327179559923572,50,46,12,3.1922570559646086,0.2307692307692307,0.1767151767151767,0.0436590436590436,72.28690228690229,17.247037618686573,51,0.446985446985447,0.0,0.4636174636174636,0.4674727595281283,3.0,0.18125,0.1139375742822943,5.5286720842289165,0.7484407484407485,0.0083160083160083,8.083333333333334,8.291896981725927,40,0.1354166666666666,0.04375,0.5395833333333333,0.0395833333333333,-0.2341422596024473,0.1960018021062342,2.548883393053265,-0.8751426869740645,0.0914760914760914,0.0311850311850311,0.1122661122661122,0.0582120582120582,0.027027027027027,0.1871101871101871,0.0436590436590436,0.0852390852390852,0.0062370062370062,0.0769230769230769,0.2307692307692307,0.0498960498960499,1.3861671469740633,6,0.6368876080691642,0.0057636887608069,0.7422037422037422,0.14375,0.1375,0.125,0.0354166666666666,0.0458333333333333,0.0291666666666666,0.0333333333333333,0.0229166666666666,0.0041666666666666,lc4978395.mxl,Robert Schumann
412,54.11407766990291,10.833429737505224,44,36,12,3.0226735666639524,0.2548543689320388,0.0412621359223301,0.2839805825242718,82.17718446601941,19.434609400711025,82,0.7014563106796117,0.0,0.7360436893203883,0.4308555814560441,2.5,0.2712895377128954,0.5583391615594682,3.695034125254482,0.0728155339805825,0.029126213592233,9.420924574209243,7.946319298017067,33,0.1021897810218978,0.0997566909975669,0.6155717761557178,0.1313868613138686,-0.0583614676931031,-0.7723594099024957,1.719321783643819,4.807552929826254,0.012135922330097,0.1189320388349514,0.0242718446601941,0.1966019417475728,0.0388349514563106,0.0388349514563106,0.1480582524271844,0.0364077669902912,0.0679611650485436,0.0048543689320388,0.2548543689320388,0.058252427184466,2.964028776978417,9,0.5107913669064749,0.4532374100719424,0.4563106796116505,0.121654501216545,0.0608272506082725,0.0583941605839416,0.0097323600973236,0.072992700729927,0.0389294403892944,0.0170316301703163,0.0048661800486618,0.0048661800486618,lc4978396.mxl,Robert Schumann
567,61.53439153439153,10.297777997434364,45,32,11,2.952604709979755,0.2345679012345679,0.0934744268077601,0.1499118165784832,97.10405643738976,29.09156197687416,82,0.7072310405643739,0.0,0.7358906525573192,0.4123044140463192,2.0,0.1369257950530035,0.2732582195731671,7.316034631811202,0.074074074074074,0.037037037037037,9.724381625441696,8.813237266713049,40,0.0565371024734982,0.0936395759717314,0.6713780918727915,0.1060070671378091,-1.0168392060059468,0.192748237940517,1.397025700449177,2.0049683816073767,0.0,0.1269841269841269,0.0035273368606701,0.0864197530864197,0.1040564373897707,0.0511463844797178,0.2345679012345679,0.0088183421516754,0.0952380952380952,0.0052910052910052,0.0864197530864197,0.1975308641975308,4.0212765957446805,8,0.2624113475177305,0.6595744680851063,0.5255731922398589,0.1042402826855123,0.0742049469964664,0.0830388692579505,0.0265017667844522,0.0954063604240282,0.0618374558303886,0.0671378091872791,0.0176678445229682,0.0088339222614841,lc4978397.mxl,Robert Schumann
2318,66.80500431406385,9.548113075831704,58,51,12,3.186376077525993,0.2260569456427955,0.2886108714408973,0.0379637618636755,92.85202761000863,22.99842667716157,82,0.7484900776531492,0.0,0.8009059534081104,0.49734762300579,3.0,0.1460940871817004,0.3527419884842042,6.84783796798237,0.0,0.0923209663503019,8.306430729391455,7.53362292651076,50,0.0630125161847216,0.0686232196806214,0.570565386275356,0.0815709969788519,-0.4757010936972272,0.0615832287693125,1.715265364997652,3.501120187993766,0.0194132873166522,0.0694564279551337,0.036669542709232,0.082830025884383,0.1406384814495254,0.0146678170836928,0.1496980155306298,0.0228645383951682,0.1302847282139775,0.0698878343399482,0.037532355478861,0.2260569456427955,4.931914893617021,11,0.1340425531914893,0.7191489361702128,0.3576358930112165,0.1631419939577039,0.1346568839015968,0.1014242555028053,0.0246007768666378,0.0599913681484678,0.0358221838584376,0.0504963314630988,0.0099266292619766,0.0043159257660768,lc4978398.mxl,Robert Schumann
1571,66.28325907065563,10.832353339676196,67,60,12,3.276972944083977,0.2266072565245067,0.3290897517504774,0.0496499045194143,94.54360280076384,22.716470709760664,64,0.7714831317632082,0.0,0.9014958625079568,0.7381868236319125,7.0,0.186624203821656,0.3405401369763658,5.361756444517255,0.0108211330362826,0.1037555697008275,10.155414012738854,8.245287362008472,43,0.0560509554140127,0.0898089171974522,0.6923566878980891,0.1554140127388535,-0.4561429901495366,0.295548618262837,3.4063757964804897,3.5868446537048264,0.045830681094844,0.2266072565245067,0.0299172501591343,0.1024824952259707,0.0757479312539783,0.0591979630808402,0.0891152132399745,0.0318268618714194,0.181413112667091,0.0407383831954169,0.0413749204328453,0.0757479312539783,3.19959266802444,9,0.2973523421588595,0.4480651731160896,0.3290897517504774,0.0885350318471337,0.0732484076433121,0.0789808917197452,0.0388535031847133,0.0547770700636942,0.0261146496815286,0.0414012738853503,0.0248407643312101,0.00828025477707,lc4978400.mxl,Robert Schumann
564,57.95390070921986,9.9101281935622,48,39,12,3.0836799032107804,0.2109929078014184,0.0319148936170212,0.1382978723404255,59.29964539007092,15.447254107080644,51,0.1400709219858156,0.0,0.925531914893617,0.5674728418932522,3.0,0.1865008880994671,0.3574068007534111,5.3713774154531855,0.0638297872340425,0.1152482269503546,10.198934280639431,7.221405835363376,31,0.0799289520426287,0.0568383658969804,0.7548845470692718,0.1456483126110124,-0.505830513354885,-0.1051839870127557,1.3546752475357773,2.1002696384793578,0.1347517730496454,0.0035460992907801,0.0975177304964539,0.1205673758865248,0.0177304964539007,0.2109929078014184,0.0141843971631205,0.1187943262411347,0.0141843971631205,0.0673758865248227,0.1684397163120567,0.0319148936170212,3.6623376623376624,7,0.2012987012987013,0.5909090909090909,0.3333333333333333,0.0532859680284191,0.0550621669626998,0.0479573712255772,0.0337477797513321,0.0692717584369449,0.0817051509769094,0.039076376554174,0.0479573712255772,0.0142095914742451,lc4978468.mxl,Robert Schumann
