f1_note_count,f2_pitch_mean,f3_pitch_std,f4_pitch_range,f5_unique_pitches,f6_unique_pitch_classes,f7_pitch_class_entropy,f8_most_common_pc_ratio,f9_high_pitch_ratio,f10_low_pitch_ratio,f11_vel_mean,f12_vel_std,f13_vel_range,f14_loud_note_ratio,f15_soft_note_ratio,f16_dur_mean,f17_dur_std,f18_dur_max,f19_ioi_mean,f20_ioi_std,f21_note_density,f22_staccato_ratio,f23_legato_ratio,f24_interval_mean,f25_interval_std,f26_interval_max,f27_unison_ratio,f28_stepwise_ratio,f29_leap_ratio,f30_octave_leap_ratio,f31_pitch_skew,f32_pitch_kurt,f33_dur_skew,f34_ioi_skew,f35_pc_0_ratio,f36_pc_1_ratio,f37_pc_2_ratio,f38_pc_3_ratio,f39_pc_4_ratio,f40_pc_5_ratio,f41_pc_6_ratio,f42_pc_7_ratio,f43_pc_8_ratio,f44_pc_9_ratio,f45_pc_10_ratio,f46_pc_11_ratio,f47_simultaneity_mean,f48_simultaneity_max,f49_single_note_ratio,f50_thick_chord_ratio,f51_offbeat_ratio,f52_minor3rd_ratio,f53_major3rd_ratio,f54_perfect4th_ratio,f55_tritone_ratio,f56_perfect5th_ratio,f57_minor6th_ratio,f58_major6th_ratio,f59_minor7th_ratio,f60_major7th_ratio,filename,composer
1009,61.21605550049554,11.520778827740449,48,44,11,3.1971844175406154,0.2180376610505451,0.155599603567889,0.18334985133795836,77.81565906838453,16.51295291763947,63,0.49454905847373637,0.0,1.0113974231912786,0.7360320920103135,6.0,0.23313492063492064,0.2873201536358199,4.293598750643614,0.0,0.15361744301288405,11.646825396825397,9.862259203071137,45,0.03273809523809524,0.05952380952380952,0.7103174603174603,0.1259920634920635,-0.7090694615376276,-0.42349528588725605,2.9768750031106364,1.4023059608854254,0.04261645193260654,0.09217046580773043,0.15361744301288405,0.0,0.1337958374628345,0.02180376610505451,0.08126858275520317,0.10109018830525272,0.031714568880079286,0.2180376610505451,0.05847373637264618,0.06541129831516353,2.2674157303370785,6,0.25842696629213485,0.15280898876404495,0.38255698711595637,0.11210317460317461,0.08531746031746032,0.09325396825396826,0.018849206349206348,0.057539682539682536,0.034722222222222224,0.03968253968253968,0.022817460317460316,0.000992063492063492,lc5098728.mxl,Johannes Brahms
1027,66.71957156767283,10.165583181172138,53,49,12,3.106292454020386,0.18208373904576436,0.3359298928919182,0.045764362220058426,87.34956183057449,20.63296129554812,64,0.6075949367088608,0.0,0.7547874066861409,0.4952414104893046,4.0,0.195906432748538,0.24418852081328085,5.109427316282009,0.2560856864654333,0.034079844206426485,9.578947368421053,7.276635234396588,52,0.014619883040935672,0.03898635477582846,0.702729044834308,0.1442495126705653,-0.4830373622546508,-0.17719581322100053,3.0112646348989993,1.316240224192913,0.009737098344693282,0.0934761441090555,0.018500486854917234,0.11976630963972736,0.17818889970788704,0.0038948393378773127,0.18208373904576436,0.023369036027263874,0.09542356377799416,0.04673807205452775,0.055501460564751706,0.1733203505355404,2.157563025210084,5,0.28991596638655465,0.12394957983193278,0.5404089581304771,0.09844054580896686,0.145224171539961,0.08869395711500974,0.016569200779727095,0.07407407407407407,0.07992202729044834,0.08089668615984405,0.02046783625730994,0.00682261208576998,lc5098732.mxl,Johannes Brahms
1154,58.672443674176776,9.446381741029771,46,43,12,3.3802685579031486,0.17590987868284227,0.07452339688041594,0.12738301559792028,79.02339688041594,26.665791642485985,82,0.5996533795493935,0.0,0.7564991334488734,0.5198205400392871,3.0,0.14310494362532525,0.32663317625677324,6.993897006684808,0.036395147313691506,0.05632582322357019,9.83868169991327,7.134927757099716,41,0.031222896790980052,0.05897658282740677,0.7276669557675629,0.13876843018213356,-0.19642814916035622,-0.3867258034852723,2.116915380157676,3.300702155342618,0.10138648180242635,0.08492201039861352,0.0831889081455806,0.04679376083188908,0.17504332755632582,0.05025996533795494,0.043327556325823226,0.04592720970537262,0.04592720970537262,0.17590987868284227,0.043327556325823226,0.10398613518197573,4.322097378277154,8,0.17228464419475656,0.7378277153558053,0.48440207972270366,0.0997398091934085,0.0823937554206418,0.0797918473547268,0.03469210754553339,0.08152645273200347,0.058109280138768434,0.05724197745013009,0.017346053772766695,0.006071118820468344,lc5103323.mxl,Franz Schubert
1660,62.378915662650606,9.93092595836247,50,49,12,3.465979317847768,0.15421686746987953,0.16204819277108434,0.09578313253012048,77.88373493975904,16.07273679178303,64,0.505421686746988,0.0,0.516867469879518,0.4285454835040863,4.0,0.1621458710066305,0.14205921839820881,6.170980777023134,0.6114457831325302,0.025903614457831327,9.370705244122966,8.574708604501868,43,0.12356841470765521,0.07293550331525014,0.6672694394213382,0.09041591320072333,-0.5769734444628914,-0.3763348721697408,3.0237057560161325,0.038558247896336745,0.07168674698795181,0.05783132530120482,0.15421686746987953,0.07951807228915662,0.10060240963855421,0.06746987951807229,0.0855421686746988,0.12771084337349398,0.01746987951807229,0.08012048192771085,0.07108433734939759,0.08674698795180723,1.6750756811301715,7,0.6781029263370333,0.09687184661957618,0.5668674698795181,0.06389391199517781,0.07233273056057866,0.08378541289933696,0.04279686558167571,0.06690777576853527,0.04460518384569018,0.06027727546714889,0.028933092224231464,0.027727546714888487,lc5106861.mxl,Johannes Brahms
544,58.42095588235294,11.965836871170582,50,46,12,3.283824117847275,0.20588235294117646,0.12683823529411764,0.24080882352941177,85.40073529411765,15.240392327065337,63,0.7536764705882353,0.0,0.8998161764705882,0.6632279319648124,4.5,0.20165745856353592,0.2803198261789092,4.967991159898083,0.0,0.06801470588235294,12.429097605893187,9.513876678932094,48,0.12154696132596685,0.01289134438305709,0.7882136279926335,0.11970534069981584,-0.05377219910293841,-1.1161676250407486,2.0673163598958837,1.3886022377911278,0.08272058823529412,0.025735294117647058,0.08272058823529412,0.15441176470588236,0.01838235294117647,0.10661764705882353,0.05514705882352941,0.11213235294117647,0.09375,0.03125,0.20588235294117646,0.03125,2.6407766990291264,6,0.44660194174757284,0.32038834951456313,0.5,0.0423572744014733,0.034990791896869246,0.06813996316758748,0.04604051565377532,0.04788213627992634,0.040515653775322284,0.055248618784530384,0.011049723756906077,0.003683241252302026,lc5107106.mxl,Johannes Brahms
1260,62.28888888888889,10.772276455572117,64,49,12,3.2425561700288523,0.1873015873015873,0.18095238095238095,0.1111111111111111,85.98650793650793,15.946407532805564,64,0.7555555555555555,0.0,0.3240079365079365,0.1856162193597122,2.0,0.11040508339952343,0.12923890791735806,9.064682987892173,0.7928571428571428,0.0007936507936507937,13.111993645750596,8.897581973153304,40,0.050833995234312944,0.03494837172359015,0.812549642573471,0.06354249404289118,-0.32631075143620236,-0.759507772589707,3.8616513289303525,0.5967916441574396,0.0873015873015873,0.03015873015873016,0.1873015873015873,0.03015873015873016,0.07380952380952381,0.04365079365079365,0.06428571428571428,0.18333333333333332,0.006349206349206349,0.14682539682539683,0.09047619047619047,0.05634920634920635,2.303473491773309,6,0.07678244972577697,0.03656307129798903,0.7277777777777777,0.06036536934074663,0.04130262112787927,0.06036536934074663,0.019857029388403495,0.05480540111199365,0.059571088165210485,0.04527402700555997,0.03177124702144559,0.011914217633042097,lc5123355.mxl,Johannes Brahms
803,65.6986301369863,9.611317302552733,43,40,12,3.0182475322164284,0.33374844333748444,0.24159402241594022,0.0460772104607721,70.83437110834372,23.153528718132407,81,0.5068493150684932,0.0,0.598692403486924,0.3511077063368765,2.5,0.14089775561097256,0.2523667363103946,7.106131804143326,0.30510585305105853,0.007471980074719801,9.703241895261845,7.804130530079191,36,0.07605985037406483,0.05860349127182045,0.7182044887780549,0.1059850374064838,-0.39138601793562144,-0.2668132923915567,1.491544810884209,1.957145859102205,0.1320049813200498,0.0224159402241594,0.07970112079701121,0.057285180572851806,0.136986301369863,0.0722291407222914,0.0224159402241594,0.33374844333748444,0.019925280199252802,0.031133250311332503,0.026151930261519303,0.0660024906600249,3.251012145748988,7,0.2834008097165992,0.4777327935222672,0.5865504358655044,0.09102244389027432,0.05610972568578554,0.0685785536159601,0.08728179551122195,0.07356608478802992,0.046134663341645885,0.06359102244389027,0.028678304239401497,0.0024937655860349127,lc5133353.mxl,Franz Schubert
1931,58.5603314344899,12.839924332154537,58,53,12,3.09936800719201,0.22371828068358363,0.12532366649404453,0.22837907819782496,95.97980321077162,19.97769616426538,63,0.8549974106680477,0.0,0.7556533747626445,0.5197703649572509,3.0,0.18652849740932642,0.23111113900436123,5.363873989238919,0.16053858104609012,0.07560849300880373,12.778756476683938,10.496990168554388,52,0.01917098445595855,0.0461139896373057,0.7595854922279792,0.13264248704663212,-0.5043245641324349,-0.5622919400064808,1.9056577724183958,0.786617596757727,0.006732263076126359,0.13412739513205593,0.07923355774210254,0.041429311237700675,0.11393060590367685,0.021232522009321596,0.22371828068358363,0.024339720352149145,0.047643707923355774,0.07198342827550493,0.02641118591403418,0.2092180217503884,2.2825059101654848,8,0.4716312056737589,0.24822695035460993,0.4391506991196271,0.10725388601036269,0.06787564766839378,0.07616580310880829,0.016580310880829015,0.09170984455958549,0.03367875647668394,0.061139896373056994,0.013989637305699482,0.002072538860103627,lc5153813.mxl,Johannes Brahms
1001,60.31368631368631,9.539627770489947,56,50,12,3.2798105189224946,0.1968031968031968,0.07792207792207792,0.1088911088911089,84.11388611388611,14.769322398096604,64,0.7122877122877123,0.0,0.8393273393273394,0.6577978448019395,4.0,0.203,0.2436114848597159,4.931010192068019,0.23876123876123875,0.15084915084915085,9.427,7.81093278680594,43,0.043,0.064,0.677,0.111,-0.6057499705216953,0.3285788213548324,1.997943623365052,1.240668302568265,0.06493506493506493,0.06893106893106893,0.04695304695304695,0.1968031968031968,0.04395604395604396,0.06593406593406594,0.058941058941058944,0.11588411588411589,0.10789210789210789,0.004995004995004995,0.1798201798201798,0.04495504495504495,2.1666666666666665,9,0.45670995670995673,0.18181818181818182,0.3926073926073926,0.15,0.066,0.1,0.036,0.051,0.058,0.063,0.026,0.002,lc5153947.mxl,Johannes Brahms
1468,62.165531335149865,12.637332131814098,66,62,12,3.327886415899436,0.1723433242506812,0.21185286103542234,0.1539509536784741,74.94346049046321,19.785262508952627,82,0.3337874659400545,0.0,0.8514418710263396,0.8429275154322904,4.5,0.19631901840490798,0.29104526647994683,5.097204523595405,0.4645776566757493,0.14645776566757493,11.922290388548058,10.041534097141678,64,0.027266530334014997,0.02931152010906612,0.7580095432856169,0.136332651670075,-0.46261386251241227,-0.3549870187653146,1.8051477226049144,4.759309958188341,0.09877384196185286,0.05449591280653951,0.039509536784741145,0.0667574931880109,0.1723433242506812,0.0388283378746594,0.07561307901907358,0.023841961852861037,0.1369209809264305,0.10626702997275204,0.025204359673024524,0.1614441416893733,1.8056580565805658,7,0.6002460024600246,0.12054120541205413,0.5068119891008175,0.10020449897750511,0.08520790729379686,0.0627130197682345,0.05385139740967962,0.07293796864349011,0.04976141785957737,0.07225630538513975,0.013633265167007498,0.006134969325153374,lc5155459.mxl,Johannes Brahms
1275,60.692549019607846,10.593060222383713,57,44,12,3.2015306500971445,0.23137254901960785,0.1349019607843137,0.1192156862745098,85.8956862745098,22.372166290483076,82,0.6274509803921569,0.0,0.5190196078431373,0.3905514196366957,3.0,0.13500784929356358,0.1950029516907661,7.412747600304649,0.45019607843137255,0.023529411764705882,10.936420722135008,8.285044027385053,48,0.0423861852433281,0.040031397174254316,0.728414442700157,0.10282574568288853,0.2636148946512548,-0.4054868926067936,2.720897210088595,2.542005538744479,0.10980392156862745,0.054901960784313725,0.03529411764705882,0.01568627450980392,0.23137254901960785,0.08235294117647059,0.050980392156862744,0.03764705882352941,0.08470588235294117,0.18745098039215685,0.01803921568627451,0.09176470588235294,2.3654916512059367,6,0.46567717996289426,0.3116883116883117,0.5137254901960784,0.08555729984301413,0.10361067503924647,0.06907378335949764,0.02119309262166405,0.08791208791208792,0.061224489795918366,0.05023547880690738,0.01020408163265306,0.008634222919937205,lc5636215.mxl,Johannes Brahms
1867,73.57096946973755,10.314065116699933,62,45,12,3.376799906100624,0.18532404927691484,0.5790037493304767,0.03427959292983396,88.36100696304231,24.484734827763976,100,0.6732726298875201,0.0032137118371719335,0.5076772004999107,0.40380596054574713,3.0,0.11182565201857807,0.2023834438014733,8.947241466893928,0.7579003749330476,0.033743974290305304,8.69989281886388,8.967726461470706,55,0.05519828510182208,0.06162915326902465,0.5476956055734191,0.07609860664523044,-1.3835586546600163,3.343886778894107,2.9716827406319997,2.397949712060011,0.07498660953401179,0.10605249062667381,0.04017139796464917,0.12158543117300483,0.08462774504552759,0.08623460096411355,0.02785216925549009,0.056239957150508835,0.18532404927691484,0.017675415104445636,0.11408677021960364,0.08516336368505624,3.400728597449909,8,0.0947176684881603,0.5865209471766849,0.5715050883770755,0.18488745980707397,0.15058949624866025,0.10771704180064309,0.028938906752411574,0.04126473740621651,0.027867095391211148,0.03590568060021436,0.013933547695605574,0.003215434083601286,lc5639135.mxl,Johannes Brahms
984,66.47459349593495,10.34630864013977,56,45,12,3.2064318338874087,0.20426829268292682,0.31402439024390244,0.056910569105691054,76.6290650406504,24.559774616375286,100,0.5101626016260162,0.017276422764227643,0.4935636856368563,0.5174117289489929,3.0,0.14954221770091555,0.15315920567648136,6.693832014748199,0.6707317073170732,0.024390243902439025,8.2970498474059,6.5877951708581195,43,0.026449643947100712,0.05188199389623601,0.6998982706002035,0.10885045778229908,-0.8347496552504516,0.9352631262601228,3.1176651840947622,1.670316347185577,0.024390243902439025,0.15040650406504066,0.12296747967479675,0.021341463414634148,0.052845528455284556,0.046747967479674794,0.20426829268292682,0.03353658536585366,0.06808943089430894,0.18597560975609756,0.032520325203252036,0.056910569105691054,1.7989031078610602,8,0.5521023765996343,0.08043875685557587,0.6778455284552846,0.13835198372329605,0.08341810783316378,0.10986775178026449,0.0935910478128179,0.07426246185147507,0.061037639877924724,0.07934893184130214,0.014242115971515769,0.012207527975584944,lc5649214.mxl,Johannes Brahms
1312,62.43064024390244,9.782532040666828,48,44,12,3.0948656695923273,0.25685975609756095,0.13795731707317074,0.08003048780487805,78.62118902439025,26.347680206134992,64,0.2553353658536585,0.0,0.48589939024390244,0.45812793332464585,3.0,0.14912280701754385,0.1954799901934561,6.710963115278182,0.5754573170731707,0.03125,9.731502669717774,8.09221683204657,40,0.08543096872616324,0.02364607170099161,0.6544622425629291,0.15408085430968727,-0.44776278255645213,-0.38529179601789254,3.2140954794690586,5.034632439419687,0.18445121951219512,0.037347560975609755,0.021341463414634148,0.025152439024390245,0.25685975609756095,0.038109756097560975,0.025914634146341462,0.11966463414634146,0.039634146341463415,0.08155487804878049,0.03048780487804878,0.13948170731707318,1.898697539797395,8,0.5991316931982634,0.1649782923299566,0.6646341463414634,0.13882532418001525,0.09763539282990084,0.06864988558352403,0.02288329519450801,0.08314263920671243,0.032036613272311214,0.034324942791762014,0.012204424103737605,0.0,lc5652206.mxl,Johannes Brahms
719,66.24200278164116,11.59275896941452,52,40,11,2.860639727004999,0.3004172461752434,0.33101529902642557,0.1168289290681502,54.329624478442284,16.847796065512636,45,0.16968011126564672,0.0,1.0257301808066759,0.5780813207745767,3.0,0.18036211699164345,0.2900223453344413,5.5520806789136765,0.0,0.15438108484005564,11.23816155988858,9.820128437318447,48,0.04317548746518106,0.055710306406685235,0.7228412256267409,0.14623955431754876,-0.9693273475436075,0.03407937204817957,1.6491672073308818,1.3693369291449364,0.10987482614742698,0.004172461752433936,0.08066759388038942,0.0,0.3004172461752434,0.05285118219749652,0.030598052851182198,0.07649513212795549,0.03477051460361613,0.1905424200278164,0.0013908205841446453,0.11821974965229486,3.2387387387387387,7,0.04504504504504504,0.22972972972972974,0.48956884561891517,0.07938718662952646,0.0988857938718663,0.0807799442896936,0.004178272980501393,0.11559888579387187,0.06267409470752089,0.03899721448467967,0.0403899721448468,0.002785515320334262,lc5652250.mxl,Johannes Brahms
871,62.182548794489094,11.715532524988353,62,52,12,3.099034887392092,0.24913892078071181,0.2709529276693456,0.14351320321469574,81.11595866819748,27.226550663827336,64,0.29850746268656714,0.0,0.47722923842326825,0.4689199086539744,4.0,0.09655172413793103,0.22778204739995864,10.368924179474053,0.7359357060849598,0.022962112514351322,8.814942528735632,8.98704084544054,41,0.05517241379310345,0.07471264367816093,0.532183908045977,0.06896551724137931,-0.18655451200764242,-0.8002006616067039,4.416191436106827,8.317153477349995,0.003444316877152698,0.07807118254879448,0.1377726750861079,0.07003444316877153,0.0574052812858783,0.03214695752009185,0.24913892078071181,0.024110218140068886,0.0574052812858783,0.05970149253731343,0.029850746268656716,0.20091848450057406,3.497991967871486,9,0.06827309236947791,0.3654618473895582,0.9138920780711826,0.16206896551724137,0.17586206896551723,0.08620689655172414,0.04482758620689655,0.06091954022988506,0.027586206896551724,0.034482758620689655,0.008045977011494253,0.0034482758620689655,lc5653497.mxl,Johannes Brahms
