filename,composer,tt_mean,tt_std,tt_entropy,hc_mean,hc_std,hc_entropy,pt_mean,pt_std,pt_entropy,mc_mean,mc_std,mc_entropy
lc5093434.mxl,Franz Schubert,0.5205662876766839,0.3554833651816883,4.9308659965711055,0.4055442283758845,0.09502965449080383,5.260229277356561,2.2925,2.187908533280128,5.397022439634655,0.005,0.7648365838530476,5.2103709640504725
lc5093748.mxl,Franz Schubert,0.568121151589708,0.3308578636540299,4.670191044565257,0.4073336129734441,0.11031489382729807,4.891508367081331,3.5886524822695036,2.558731184863808,5.251659583823483,-0.1773049645390071,0.9696360942248284,4.771394988041908
lc5093803.mxl,Franz Schubert,0.4454244368661895,0.3861710139450217,5.084513784293635,0.3542727545597585,0.15049909859375668,5.485649229792971,2.619565217391304,2.533152892953764,5.181689005642465,0.014492753623188406,0.7321351269747878,5.538325961069594
lc5098612.mxl,Franz Schubert,0.520476603489352,0.360202264894447,5.685967934757796,0.4624927211467335,0.07456854876793222,5.852728503134939,3.0439814814814814,2.1192265534487458,5.70502611956164,-0.04398148148148148,0.8390972219029285,5.952161715150844
lc5098625.mxl,Johannes Brahms,0.5166159134350604,0.34423755274297596,3.6515804656749236,0.3999215629589113,0.059399698051010086,3.9872175951979063,1.5,2.0615528128088303,3.6619359628346824,-0.09090909090909091,0.9774312767793173,3.8137061325311
lc5098632.mxl,Johannes Brahms,0.5149863481066257,0.2932124007767302,4.349181054968965,0.33341668951453945,0.15341126172081435,4.415920542149791,1.6717171717171717,1.2384040237615381,5.038919709600492,-0.08080808080808081,0.7872310209454026,4.501837362555749
lc5098641.mxl,Johannes Brahms,0.6537193765533653,0.2389257604875587,5.052243982995469,0.34829939131450083,0.14984870769529368,5.012711719740258,2.2005813953488373,1.4276748495133396,5.603081305204094,-0.11627906976744186,1.0163615527168446,4.968192027243831
lc5098645.mxl,Johannes Brahms,0.5508589006996819,0.3264521550730798,5.061360446681147,0.33869617780883493,0.17708144678605836,5.126827371438308,1.3567961165048543,1.2233081946157496,5.568277576234104,-0.03398058252427184,0.9723411241734478,5.170164761588406
lc5098657.mxl,Johannes Brahms,0.5385676064085452,0.3184101467873798,5.455258987855334,0.36327178259587295,0.13967815364480146,5.6084818622002235,1.774671052631579,1.4407885349071683,6.025109993824584,-0.10197368421052631,1.0940010099784163,5.512083659286888
lc5098659.mxl,Johannes Brahms,0.6884132981607671,0.21688487996630842,6.179399176638592,0.3636242283275165,0.14520267270639026,6.144001673005254,2.467432950191571,1.3289773386243726,6.77113811155159,-0.01532567049808429,1.1071669989981308,6.051723909806402
lc5098666.mxl,Johannes Brahms,0.4883180449716864,0.30767057279696736,3.97486942059445,0.3444881193123526,0.10691871137741235,4.213682338772701,2.375,1.2183492931011204,4.09971234001072,-0.06944444444444445,1.0843122357934354,4.076571653046868
lc5098672.mxl,Johannes Brahms,0.5997444318232665,0.2449302311062675,4.5966185987304184,0.36226874495676215,0.13669030301597188,4.618850537734923,2.40625,1.7191557962516704,5.154816277381139,-0.09821428571428571,1.1177130783480185,4.494683237018363
lc5098678.mxl,Johannes Brahms,0.3923967552315698,0.3380435591261708,5.4455756022888036,0.3457148123092474,0.1428091812154999,5.820571066529448,2.24031007751938,1.4074838388291038,5.726041764106471,0.041343669250646,0.7212867150463115,5.868918974270052
lc5098685.mxl,Johannes Brahms,0.3000585485793846,0.3387539119962307,4.53147072634469,0.2972747269409935,0.1776416395535991,4.990869206955436,1.117948717948718,1.5446967663377347,5.047349234007148,0.041025641025641026,0.8463247690615896,5.16034794126394
lc5098690.mxl,Johannes Brahms,0.4227667250094183,0.3179267672917926,5.695735825359952,0.3581824582883246,0.18726378158240445,5.861949118449631,2.9635535307517085,1.8883510882661283,5.80449485645586,-0.07061503416856492,0.773730032940561,5.981737543150851
lc5098700.mxl,Johannes Brahms,0.4355359149778816,0.39060623731861654,5.166740660783898,0.3910115483850126,0.14428828334115895,5.623396089618188,2.2091503267973858,1.8913411044759445,5.318039018749118,-0.0392156862745098,0.7616833176296091,5.640176228294699
lc5098705.mxl,Johannes Brahms,0.7081750770275861,0.15812052917514632,4.991501422890186,0.34661546171063506,0.14592068404774514,4.888383421735095,2.575657894736842,1.3231987115820547,5.57893083433356,0.019736842105263157,1.1089966704000733,4.837182956560502
lc5098709.mxl,Johannes Brahms,0.38484409385841856,0.37204342176391797,4.4614590947201265,0.3609759878590745,0.13558985088616535,4.990794813656808,1.1189024390243902,1.612038178221233,4.794820627182757,-0.018292682926829267,0.599517702250996,5.035665603121035
lc5098713.mxl,Johannes Brahms,0.6793880158508894,0.20312828657151488,4.9060747120995,0.38450735546845355,0.16367032233512316,4.840014076049799,3.9034482758620688,2.9972956498887218,5.396005743093855,-0.06206896551724138,1.0968336224075907,4.776116887106479
lc5098715.mxl,Johannes Brahms,0.5078636979403802,0.34368222069483007,6.091209410267878,0.33523931685584063,0.12826482381452767,6.3339356574019,2.4711538461538463,1.5727450123167641,6.243315909578898,-0.04006410256410257,0.9607675862898478,6.285160490905053
lc5098719.mxl,Johannes Brahms,0.5127259322403037,0.3538561856708872,4.778357405452553,0.4016744631454365,0.14179070829016968,5.062780991811405,2.511627906976744,1.9484292185466519,5.553925145461507,0.046511627906976744,0.9989177486006758,5.005441049136981
lc5098725.mxl,Johannes Brahms,0.5325191593425095,0.3298712627384369,5.201729822484337,0.2725739235693894,0.1614083453166357,5.22788722673541,1.4732510288065843,0.9264653207122654,5.972717912009315,-0.00823045267489712,1.0142676392407017,5.331292285063553
lc5098728.mxl,Johannes Brahms,0.5532780385301287,0.3284127465902154,5.210751801277188,0.3782901969815279,0.14086568044266332,5.3831491661574,1.6729166666666666,1.0951102652498312,5.943542385762761,-0.0625,1.1727149767384515,5.233186886210271
lc5098732.mxl,Johannes Brahms,0.5722086068121425,0.2676423888972989,4.8827368381376015,0.2656427054364732,0.1487460994237292,4.810522540636278,2.2211538461538463,1.1487735720850756,5.552758042743042,-0.03205128205128205,1.157029085659673,4.819629766776465
lc5103323.mxl,Franz Schubert,0.5370084728612945,0.36860379489712647,4.747490626347437,0.43348524540300887,0.10640874052063899,5.087464384716242,2.8720238095238093,2.2503286954417003,5.366042830949805,0.06547619047619048,1.0586372695502109,4.9646688495351246
lc5106861.mxl,Johannes Brahms,0.6487704870061106,0.23218974564865785,5.522617779307561,0.3007834258171377,0.1623820913279006,5.400691318044807,2.650735294117647,1.3142598187220313,6.171223459891523,0.022058823529411766,1.0394208778188336,5.451837120600268
lc5107106.mxl,Johannes Brahms,0.3291847303383279,0.35537846531236505,4.6777663522137765,0.427821893693416,0.10551202983749815,5.382394440573966,2.137777777777778,1.6175824057853043,5.1160601796762935,-0.06666666666666667,0.7774602526460401,5.3216169110595075
lc5123355.mxl,Johannes Brahms,0.7294926671558737,0.13684345559581973,4.621206857139358,0.34234121133469547,0.1014768635157333,4.591599004112053,3.236714975845411,1.9920142091818744,5.129345093257762,-0.09615384615384616,1.1971057305758395,4.39708831486802
lc5125680.mxl,Clara Schumann,0.41629006796030077,0.37707177116170104,4.745977632629554,0.4029542020610628,0.1941948948743988,5.13659963250312,2.1176470588235294,1.7866285351161695,4.843998407054874,-0.014705882352941176,0.7034783409884825,5.245217432687651
lc5126774.mxl,Clara Schumann,0.7054885297185399,0.18733981166783975,5.320665338880424,0.41066124361506406,0.13783912754136807,5.294189926018282,5.041570438799076,2.665861386730391,5.916976896044067,0.0,0.9406341620035447,5.2459127428478265
